44,8
44,9
42,8
43,8
44,10
43,10
43,10
43,10
44,10
43,10
42,9
42,10
45,11
44,10
44,10
42,10
43,10
43,9
43,9
44,10
42,10
43,9
42,10
43,10
44,10
43,10
42,9
46,11
45,10
42,10
