162,16
162,16
161,16
159,16
159,8
161,8
158,9
159,8
161,15
161,15
159,16
161,16
161,15
162,16
157,47
159,48
158,48
159,48
156,45
158,45
158,46
156,49
160,51
159,51
158,51
157,54
163,18
161,17
162,17
163,18
159,16
164,16
162,16
161,16
