228,9
228,9
222,9
226,10
223,9
223,9
225,10
229,9
227,10
226,9
225,10
225,9
224,9
226,10
224,9
226,10
226,9
225,10
227,9
226,10
226,9
225,9
224,9
228,9
224,9
226,9
225,9
225,10
226,10
227,9
